678	0
4096	1
4096	2
4096	3
4096	4
723	5
649	6
634	7
695	8
4096	9
681	10
736	11
653	12
699	13
714	14
700	15
607	16
684	17
612	18
620	19
708	20
615	21
4096	22
615	23
621	24
669	25
624	26
630	27
523	28
639	29
600	30
575	31
566	32
573	33
4096	34
610	35
596	36
533	37
531	38
544	39
4096	40
4096	41
4096	42
4096	43
4096	44
4096	45
4096	46
4096	47
591	48
614	49
597	50
681	51
590	52
592	53
564	54
598	55
581	56
612	57
552	58
593	59
618	60
563	61
665	62
546	63
4096	64
4096	65
4096	66
4096	67
4096	68
4096	69
4096	70
4096	71
4096	72
4096	73
4096	74
4096	75
4096	76
4096	77
4096	78
4096	79

