186.0	0
216.0	1
287.0	2
328.0	3
414.0	4
549.0	5
640.0	6
803.0	7
958.0	8
1217.0	9
1437.0	10
1670.0	11
1972.0	12
2233.0	13
2291.0	14
2206.0	15
1308.0	16
1727.0	17
2145.0	18
2711.0	19
3440.0	20
3692.0	21
3747.0	22
3718.0	23
3390.0	24
2868.0	25
2309.0	26
1809.0	27
1454.0	28
1096.0	29
709.0	30
425.0	31
161.0	32
191.0	33
226.0	34
318.0	35
401.0	36
458.0	37
524.0	38
663.0	39
787.0	40
958.0	41
1069.0	42
1296.0	43
1540.0	44
1650.0	45
1592.0	46
1435.0	47
1373.0	48
1723.0	49
2220.0	50
2681.0	51
3066.0	52
3385.0	53
3578.0	54
3519.0	55
3380.0	56
3019.0	57
2609.0	58
2185.0	59
1758.0	60
1364.0	61
915.0	62
606.0	63
