 116.043	153.571
117.038	152.5
117.986	153.089
118.981	152.018
119.976	153.304
121.019	154.643
122.014	152.339
123.009	151.429
124.005	153.357
125.047	162.893
126.043	166
127.085	167.393
128.081	169.321
129.076	170.071
130.118	171.089
131.066	170.607
132.062	170.125
133.104	169.054
134.147	168.036
135.047	167.071
136.09	166
137.18	164.929
138.033	163.75
139.076	163.214
140.118	161.554
141.066	160.429
142.156	160.536
143.104	159.625
144.1	158.554
145.19	157.536
146.137	156.679
147.133	155.875
148.175	154.964
149.171	153.625
150.166	152.661
151.066	151.429
152.109	150.732
153.057	149.875
154.052	149.286
