 77.9054	0.000513699
84.1385	0.0666096
85.2027	0.0940068
87.1791	0.0945205
88.2368	0.0800535
89.1842	0.0645248
91.1974	0.0714859
92.1447	0.0564926
93.0921	0.0488621
94.0395	0.0491299
94.8684	0.0390897
96.8816	0.0202142
98.8947	0.00789826
100.908	0.000937082
103.039	0
127.789	0.000267738
130.987	0.00669344
132.053	0.015261
133	0.027577
133.947	0.0349398
135.132	0.0352075
138.092	0.0492637
139.158	0.0700134
140.105	0.0894244
141.171	0.0917001
142.237	0.0783133
143.303	0.0974565
146.263	0.0626506
147.211	0.0352075
148.868	0.0190094
151.118	0.00348059
