 78.0031	0.000798722
84.181	0.0611821
85.3042	0.0833866
87.4103	0.0897764
88.2527	0.078754
88.9548	0.0648562
90.9204	0.0726837
92.0437	0.0619808
93.0265	0.0503195
94.1498	0.0507987
94.9922	0.042492
96.8175	0.0239617
98.7832	0.00990415
100.889	0.00191693
102.574	0
114.509	-0.000159744
127.707	0.000159744
128.69	0.00255591
130.655	0.00814696
131.638	0.0185304
132.761	0.0317891
133.744	0.0412141
134.867	0.0448882
136.833	0.0498403
137.956	0.0501597
138.658	0.0717252
140.062	0.0846645
141.045	0.0880192
141.888	0.078115
143.011	0.0904153
145.959	0.05623
146.661	0.0308307
148.487	0.015655
150.593	0.0028754
