678	0
4096	1
4096	2
4096	3
4096	4
717	5
648	6
631	7
688	8
4096	9
680	10
733	11
647	12
693	13
708	14
693	15
607	16
674	17
605	18
614	19
707	20
614	21
4096	22
612	23
616	24
663	25
620	26
623	27
518	28
638	29
595	30
575	31
559	32
566	33
4096	34
608	35
594	36
531	37
526	38
538	39
4096	40
4096	41
4096	42
4096	43
4096	44
4096	45
4096	46
4096	47
587	48
604	49
592	50
672	51
584	52
587	53
558	54
592	55
572	56
607	57
548	58
587	59
610	60
555	61
658	62
539	63
4096	64
4096	65
4096	66
4096	67
4096	68
4096	69
4096	70
4096	71
4096	72
4096	73
4096	74
4096	75
4096	76
4096	77
4096	78
4096	79

