3964.0	0
4789.0	1
6016.0	2
7526.0	3
9653.0	4
11272.0	5
14024.0	6
16306.0	7
19185.0	8
23176.0	9
25646.0	10
29721.0	11
32564.0	12
35028.0	13
33572.0	14
30817.0	15
16440.0	16
21781.0	17
26985.0	18
33809.0	19
40463.0	20
47168.0	21
53015.0	22
54782.0	23
57066.0	24
55836.0	25
52419.0	26
46633.0	27
40071.0	28
32100.0	29
22717.0	30
15822.0	31
3535.0	32
4637.0	33
5784.0	34
6882.0	35
8761.0	36
11037.0	37
13119.0	38
15295.0	39
18586.0	40
21551.0	41
24884.0	42
26661.0	43
30586.0	44
32514.0	45
31690.0	46
29056.0	47
16724.0	48
21546.0	49
27462.0	50
33977.0	51
40041.0	52
47057.0	53
50762.0	54
54563.0	55
54888.0	56
53209.0	57
47207.0	58
42697.0	59
35380.0	60
28240.0	61
19872.0	62
12750.0	63
